"","domain","entropy"
"1111","sasson-cpa.co.il/Progetto.zip?iWPpEOb",4.26297904107074
"1112","sasson-cpa.co.il/Progetto.zip",3.90936806394388
"1113","rainbowcolours.me.uk/z14.exe",4.1550455468258
"1114","rainbowcolours.me.uk/hp.exe",4.0784185204416
"1115","rainbowcolours.me.uk/g17.exe",4.1550455468258
"1116","optiker-michelmann.de/eoewdksna",4.03921153694816
"1117","progettocrea.org/wp-content/themes/telekom/telekom_deutschland_gmbh",4.13685962379835
"1118","ns1.the-sinner.net/modules/webstat/vodafone_service_d2",4.24592558632339
"1119","nkgamers.com/swazi/banalities.exe",4.02894639195461
"1120","neumashop.cl/bmfbnoou",3.78494182743764
"1121","nctbonline.co.uk/InvoiceCopy.scr",3.97640976555739
"1122","ms11.net/%7Ecarmine/DHL%20Document.zip",4.45148902643068
"1123","mediatrade.h19.ru/Our",3.68970373219955
"1124","mahindrainsurance.com/Informazioni/risposta_info_1103.zip",4.2207792174642
"1125","mahindrainsurance.com/Informazioni/mail_info_11032014.zip",4.31919396262976
"1126","mahindrainsurance.com/Informazioni/Conferma.zip",3.96460893777975
"1127","mahindrainsurance.com/info/Mail_Info_11032014.zip",4.4569740083356
"1128","mahindrainsurance.com/info/conferma.zip",3.88465374493685
"1129","mahindrainsurance.com/Download_Risposta/Risposta.zip",4.17940925795261
"1130","mahindrainsurance.com/Download_Risposta/Mail_Info_11032014.zip",4.62188406951385
"1131","mahindrainsurance.com/download_doc/Risposta_Info_1103.zip",4.41194758504736
"1132","mahindrainsurance.com/download_doc/risposta.zip",4.07620707603159
"1133","mahindrainsurance.com/informazioni/risposta_info_1103.zip?david.cozens+at+martindale.com_rdynpk7uwzi",4.49873130730243
"1134","mahindrainsurance.com/informazioni/risposta_info_1103.zip?david.cozens%20at%20martindale.com_rdynpk7uwzi",4.57286879747385
"1135","mahindrainsurance.com/informazioni/risposta_info_1103.zip?david.cozens",4.25821448856132
"1136","mahindrainsurance.com/informazioni/risposta_info_1103.zip?abstracts%20at%20ages.com.au_yzoxmlfe0f",4.56512666829749
"1137","mahindrainsurance.com/informazioni/mail_info_11032014.zip?selene-68b%20at%20libero.it",4.61386892007733
"1138","mahindrainsurance.com/Informazioni/Conferma.zip?aannuzzo574@libero.it",4.31240620472169
"1139","mahindrainsurance.com/info/mail_info_11032014.zip?lerchc@kliniken-koeln.de_yex86uhg",4.70282271424486
"1140","mahindrainsurance.com/info/mail_info_11032014.zip?itas00@virgilio.it_skwsq",4.60070382151137
"1141","mahindrainsurance.com/info/mail_info_11032014.zip?itas00",4.39422228081176
"1142","mahindrainsurance.com/Info/Mail_Info_11032014.zip?58311xaNf5r7s",4.75357224207451
"1143","mahindrainsurance.com/info/mail_info_11032014.zip?2472316zzqa1knqcgu",4.64609124612762
"1144","mahindrainsurance.com/Info/Mail_Info_11032014.zip?11870953rILDR",4.83063181306297
"1145","mahindrainsurance.com/Info/Mail_Info_11032014.zip?02127pOiaw5LoQ",4.77595786831817
"1146","mahindrainsurance.com/info/conferma.zip?michele.armaniniatlibero.it_uubafwuh",4.18846033061436
"1147","mahindrainsurance.com/Download_Risposta/Risposta.zip?9949971rMqgj20wKB",4.81716199648833
"1148","mahindrainsurance.com/download_risposta/mail_info_11032014.zip?90460199329lkggbup0",4.75837293209237
"1149","mahindrainsurance.com/Download_Risposta/Mail_Info_11032014.zip?15844470966vrURcZ",4.99551392065668
"1150","mahindrainsurance.com/download_doc/risposta_info_1103.zip?dbspa3@actaliscertymail.it_i8dqtqvi",4.55823119952836
"1151","mahindrainsurance.com/Download_Doc/Risposta_Info_1103.zip?dbspa3@actaliscertymail.it_I8d",4.66063680720731
"1152","mahindrainsurance.com/Download_Doc/Risposta_Info_1103.zip?cinziofarinelli@libero.it_7pzc6tde",4.62661080502417
"1153","mahindrainsurance.com/download_doc/risposta_info_1103.zip?cinziofarinelli@libero.it",4.37691656692727
"1154","mahindrainsurance.com/download_doc/risposta.zip?fernando.zellettaatalice.it_ftowwc",4.22281016427659
"1155","mahindrainsurance.com/download_doc/risposta.zip?fernando.zelletta@alice.it_ftowwc",4.28282072677189
"1156","mahindrainsurance.com/download_doc/risposta.zip?fernando.zelletta@alice.it",4.22967642692601
"1157","innatek.com/ListinoPrezzi.zip",3.85386321999779
"1158","innatek.com/ListinoPrezzi.zip?SEmfjmWrPDXEz",4.4234876505448
"1159","hobbat.fvds.ru/DHL%20Document.zip",4.59727631626259
"1160","hobbat.fvds.ru/DHL",3.94770277922009
"1161","hnskorea.co.kr/alberta/dingo.exe",3.96813906222957
"1162","grendizer.biz/statistiche/fattura05032014.zip",4.31421490833654
"1163","gulf-industrial.com/images/2103USa.qta",4.49121994759718
"1164","grendizer.biz/ordine/info.zip",3.52593994398651
"1165","grendizer.biz/ordine/fattura05032014.zip",4.2653115322251
"1166","grendizer.biz/Informazioni/statistiche.zip",4.04300707842026
"1167","grendizer.biz/Informazioni/ordine4582923332.zip",4.18162448969932
"1168","grendizer.biz/Informazioni/Fattura05032014.zip",4.3958597173412
"1169","grendizer.biz/Informazioni/Info.zip",3.783014003266
"1170","grendizer.biz/fattura/statistiche.zip",3.90570117758767
"1171","grendizer.biz/fattura/ordine4582923332.zip",4.27280432733462
"1172","grendizer.biz/fattura/fattura05032014.zip",4.18036511421588
"1173","grendizer.biz/statistiche/fattura05032014.zip?qgbaprb3jqghxxof",4.64784601264992
"1174","grendizer.biz/ordine/info.zip?phmtllqsewlgejrea3r_emanuele.monfriniatfastwebnet.it",4.33506178819331
"1175","grendizer.biz/ordine/info.zip?phmtllqsewlgejrea3r_emanuele.monfrini+at+fastwebnet.it",4.39417221150696
"1176","grendizer.biz/ordine/info.zip?phmtllqsewlgejrea3r_emanuele.monfrini%20at%20fastwebnet.it",4.50665664424149
"1177","grendizer.biz/ordine/info.zip?phmtllqsewlgejre=",4.24854463922542
"1178","grendizer.biz/ordine/fattura05032014.zip?xx0frhnydqgzvzfzugbs5xm",4.66173842981649
"1179","grendizer.biz/ordine/fattura05032014.zip?uiukcav35d",4.49322994025742
"1180","grendizer.biz/informazioni/statistiche.zip?vfw=",4.21374736213181
"1181","grendizer.biz/informazioni/statistiche.zip?vfww8lyfaiccpr_elke.staiger+at+fdp.landtag-bw.de",4.53218331246396
"1182","grendizer.biz/informazioni/ordine4582923332.zip?boweipzoa374cr_info@bikesplaza.nl",4.51284460881818
"1183","grendizer.biz/Informazioni/Info.zip?17kDYCBNi6t",4.46906651106798
"1184","grendizer.biz/Informazioni/Fattura05032014.zip?zav6BNgeGvW89WPVOQlRX",5.09505190808322
"1185","grendizer.biz/fattura/statistiche.zip?l7ucqay9bgq6i6sk",4.45601777091499
"1186","grendizer.biz/fattura/ordine4582923332.zip?vybhzpsoxzapz0xdt",4.62699080361733
"1187","grendizer.biz/fattura/fattura05032014.zip?jwui91zljfn",4.47764380349734
"1188","grendizer.biz/fattura/fattura05032014.zip?dzmooxysgf3yt6ju2ehhm",4.71721519357525
"1189","grendizer.biz/fattura/fattura05032014.zip?9hq3vacty6ggvex",4.65756162013508
"1190","go-quicky.com/admin_old_dev/css/1504USd.exe",4.56534498705898
"1191","dougmlee.com/DHL",3.625
"1192","directxex.com/uploads/919691940.p-update.exe",4.26331365311251
"1193","dougmlee.com/DHL%20Document.zip",4.23598139082267
"1194","directxex.com/uploads/610411940.save.exe",4.27507052036418
"1195","directxex.com/uploads/535825339.androm.exe",4.28447635104112
"1196","directxex.com/uploads/2139980916.S4_Crack.exe",4.62475198502626
"1197","directxex.com/uploads/42238721.Amazon",4.51999998713363
"1198","directxex.com/uploads/2050276296.scan0001.exe",4.36675997448322
"1199","directxex.com/uploads/1627320498.runerr.exe",4.46999927845178
"1200","directxex.com/uploads/164923136.cpu.exe",4.30425702638814
"1201","directxex.com/uploads/1257844607.encrcyper.exe",4.44150896669142
"1202","directxex.com/uploads/1149332910.Host2_crypter_05.exe",4.54124398306167
"1203","destre45.com/p/svhost.exe",3.81366068968819
"1204","directxex.com/uploads/100312839.CryptocurrencyTradingBotV1.4.exe",4.68376826628863
"1205","destre45.com/p/f.exe",3.72192809488736
"1206","demo.vertexinfo.in/conclusione/dettagli.zip",4.10698438369743
"1207","demo.vertexinfo.in/conclusione/dettagli.zip?formazione@feldenkrais.it",4.24194492751047
"1208","demo.vertexinfo.in/conclusione/dettagli.zip?formazione%20at%20feldenkrais.it",4.38412829644695
"1209","decrolyschool.be/backup/1_1_777.exe",4.15029265961667
"1210","decografix.com/wp-content/uploads/2014/03/b41.exe",4.54604600785806
"1211","csmail.iggcn.com/temp/service_mail/attachments/2014/03/11/2014031105343091111.zip",4.37103365304012
"1212","cope.it/templates/webstat/finanzgruppe_volksbanken_ne/index",4.27875846490268
"1213","csmail.iggcn.com/temp/service_mail/attachments/2014/03/11/2014031105343091111.zip",4.37103365304012
"1214","classicspeedway.com/ff.exe",3.79621760259006
"1215","centralwestwater.com.au/Estratto/Dati.zip",3.95448401839051
"1216","centralwestwater.com.au/Dettagli_Fatture.zip",4.04169206391903
"1217","centralwestwater.com.au/Conto.zip",3.98319563424773
"1218","centralwestwater.com.au/Estratto/Dati.zip",3.95448401839051
"1219","centralwestwater.com.au/Dettagli_Fatture.zip?aladinodepaulis@uniadriatica.it",4.13796027227505
"1220","centralwestwater.com.au/Conto.zip?gZ5lXOdeRY7y",4.64824320591592
"1221","americancareconcept.com/modules/webstat/rechnungonline_telekom_rt/2014_05_rechnungonline_8290155236sign.zip",4.62710584640602
"1222","americancareconcept.com/modules/webstat/rechnungonline_telekom_rt/2014_05_rechnungonline_8290155236sign.zip",4.62710584640602
"1223","amazingvacationhotels.com/wp-content/themes/HotelWeb2/connect/mac.exe",4.13853292881819
"1224","iwgtest.co.uk/homezinctech/wp-admin/main/adobe_flash.exe",4.40031943063847
"1225","kadirzerey.com/wp-content/themes/genegri/file.ecr",4.1545287212247
"1226","murbil.hostei.com/wp-content/themes/Mizzo/file.ecr",4.16836743955838
"1227","rentfromart.com/media/system/images/Java.exe",3.93684710818978
"1228","tcrwharen.homepage.t-online.de/11",4.04077546848682
"1229","uploads.tmweb.ru/sFAAd3uEW9.exe",4.30049751985493
"1230","strangeduckfilms.com/222",4.13684218813101
"1231","citymediamagazin.hu/spacey/egress",3.96834033134855
"1232","www.freemao.com/pics/file.ecr",3.67644090869687
"1233","citymediamagazin.hu/poniards/figurine",4.06716518977786
"1234","allforlove.de/11",3.32781953111478
"1235","adlock.in/download/371815/file.exe",4.09409703210865
"1236","akirkpatrick.com/11",3.47135448701393
"1237","alexanderinteriorsanddesign.com/errant/topics",3.85077595339713
"1238","arkinsoftware.in/images/nukotobne.exe",3.9696073391174
"1239","arkinsoftware.in/images/inexsabit.exe",3.83839779932623
"1240","arkinsoftware.in/images/aveksynkens.exe",3.87464452633266
"1241","beespace.com.ua/hook/hookkey.exe",3.60533779740342
"1242","classicallyabsurdphotography.com/bunked/tinning",4.28279230889429
"1243","sadiqtv.com/111",3.58989809546429
"1244","rallyeair.com/111",3.45482239994661
"1245","nbook.far.ru/111",3.32781953111478
"1246","pgalvaoteles.pt/111",3.47135448701393
"1247","lefos.net/111",3.18083298720544
"1248","gogetgorgeous.com/111",3.30875135124717
"1249","decota.es/111",3.18083298720544
"1250","beautysafari.com/111",3.84643934467102
"1251","axisbuild.com/111",3.69011651759366
"1252","systemscheckusa.com/",3.48418371977919
"1253","www.email-login-support.com/index-10.html",4.35061999205359
"1254","97b1c56132dfcdd90f93-0c5c8388c0a5897e648f883e2c86dc72.r54.cf5.rackcdn.com/",4.23252662559466
"1255","immediateresponseforcomputer.com/index112.htm",4.08331802999069
"1256","www.consumeralternatives.org/anti-virus-check.html",4.21817193947184
"1257","loft2126.dedicatedpanel.com/cra/s.exe",4.11136713635623
"1258","loft2126.dedicatedpanel.com/vvv.exe",4.04716007463276
"1259","chaveiro.bio.br/tmp/AcbtReader.exe",3.97351275357601
"1260","campamento.queenscamp.com/yuppie/staying",3.88418371977919
"1261","ftp.flyfishusa.com/lords/vanishings",4.12587114612314
"1262","optimization-methods.com/Bilder/calc.exe",4.1153115322251
"1263","paraskov.com/err.exe",3.54643934467102
"1264","tatschke.net/hbc.exe",3.38418371977919
"1265","wt10.haote.com/jywgxrjzd.exe",4.11057724333164
"1266","www.fiduciariobajio.com.mx/plugins/content/hltv.exe",4.37558288143389
"1267","cmicapui.ce.gov.br/components/com_phocadownload/helpers/modu.exe",4.22993417945087
"1268","harshwhispers.com/img/dunptty.gif",4.18788919491935
"1269","harshwhispers.com/img/wxynts.gif",4.07781953111478
"1270","prorodeosportmed.com/templates/atomic/html/mod_custom/default.xx",3.98356914264592
"1271","xicaxique.com.br/catalog/view/theme/default/image/image102.jpg",4.33249731935487
"1272","iybasketball.info/wp-content/themes/twentytwelve/lo.exe",4.07789454131173
"1273","loft2126.dedicatedpanel.com/pnn/1.txt",4.04676282485452
"1274","loft2126.dedicatedpanel.com/pnn/12.exe",4.02084355336225
"1275","loft2126.dedicatedpanel.com/pnn/20.exe",4.07347513230962
"1276","hexadl.line55.net/FLV_Media_Player.exe",4.03960785657796
"1277","hexadl.line55.net/FLV-HD.exe",3.93719320860759
"1278","fbku.com/yeni/Porno-HD.exe",4.10390991028236
"1279","getdatanetukscan.info/sp32_64_10044639319006172375.exe",4.55990000192308
"1280","getdatanetukscan.info/sp32_64_3491943367355003623.exe",4.49346909672885
"1281","extreembilisim.com/themes/blue/Cure.exe",3.69465606457231
"1282","extreembilisim.com/themes/blue/panelServerCrypted.exe",4.06680535989702
"1283","nailbytes1.com/test/86lkL2Xpxa.exe",4.35937791471612
"1284","hoerbird.net/galerie/w4f3f4.exe",3.97791687469364
"1285","josip-stadler.org/11",3.92192809488736
"1286","loft2126.dedicatedpanel.com/b.exe",4.04077546848682
"1287","chsplantsales.co.uk/werwre56",4.03914867190307
"1288","cudacorp.com/shqgowox",3.78494182743764
"1289","jdfabrication.com/ihfipiex",3.9462227768166
"1290","mueller-holz-bau.com/v28nyn27",4.21126073643228
"1291","perfectionautorepairs.com/jkcokunrh",4.00043230253562
"1292","pharmadeal.gr/nfqnaanl",3.53377125606456
"1293","testtralala.xorg.pl/s6i8yn",3.92102962173762
"1294","www.super8service.de/zf0yx",3.9790978911348
"1295","whitehorsetechnologies.net/images/clients/x/mail.php",3.97878995976935
"1296","fgtkmcby02.eu:9633/file/help.php?state=36",4.52182852885003
"1297","rubiks.ca/js/jquery-1.14.94.js",3.98989809546429
"1298","mysmallcock.com/taxadmin/get_doc.html",4.00325902824812
"1299","monarchslo.com/taxadmin/get_doc.html",3.99590659848425
"1300","myshopmarketim.com/taxadmin/get_doc.html",4.14643934467102
"1301","mindstormstudio.ro/taxadmin/get_doc.html",4.01281489547236
"1302","semiyun.com/taxadmin/get_doc.html",4.11242783141411
"1303","maxisoft.co.uk/taxadmin/get_doc.html",4.14160416786859
"1304","omrdatacapture.com/taxadmin/get_doc.html",3.98482950850326
"1305","d4.cumshots.ws:25707/history/t/movies.php?timeline=21",4.55548714347985
"1306","ad-beast.com/ads.js",3.53688672374217
"1307","njtgsd.attackthethrone.com/public-justice/64XPKZldWDM_/R4efelSvf_/I1OdCoSKw2r1epqivQsiUvi9Pb1pHroRToqggbsG5oYAuB_/fSiunpQPK/_/lE3aXgQ~~/MTQ2N2I5OThlNWVjOWFmMWQ2OTE0ZjBh/governing-institution.mhtml",5.5979861566276
"1308","static.retirementcommunitiesfyi.com/k?tstmp=34723984",4.3085062487641
"1309","www.vipcpms.com/watch?key=e722a8eea048590dd97760d8b657327b&scrWidth=1680&scrHeight=1050&tz=0",4.93095863111113
"1310","app.pho8.com/click.php?c=246&key=l8s861364oq1y6w08t9kjkq1&pl_id=1286",4.67939510651719
"1311","app.pho8.com/lp/sd/en/lp4/index.php?c=300&l=524&subid=21841780391",4.64851819847233
"1312","app.pho8.com/lp/sd/en/lp4/files/bootstrap.css",3.97765386327595
"1313","app.pho8.com/lp/sd/en/lp4/files/bootstrap-responsive.css",4.0942806472023
"1314","app.pho8.com/go.php?c=255&l=387&subid=21843049645",4.59146565049444
"1315","app.pho8.com/jump/?jl=66968484",3.92323142879762
"1316","app.pho8.com/go.php?c=246&l=509&subid=21388413584?",4.55127238011291
"1317","www.officialrdr.com/b012dd3a-0871-4fc2-a5d8-8f6e6e30c334",4.43200581476021
"1318","www.scanmyphones.com/fatalvirus/mx/101/index.php?countryname=United%20Kingdom&brand=&model=&isp=PlusNet%20Technologies%20Ltd&voluumdata=vid..00000008-5d87-4a50-8000-000000000000__vpid..15af7000-bf52-11e4-8afe-28ca782357aa__caid..b012dd3a-0871-4fc2-a5d8-8f6e6e30c334__lid..281f1d6a-3f5c-4aef-b00d-8178c6d9f00f__rt..D__oid1..14fdf5b9-f153-4ad7-9aec-c61b2432d31e",5.04696954202446
"1319","mobile.bitterstrawberry.org/?id=1319",4.15244748802313
"1320","dimarsbg.com/images/portfolio/vtutmcireturxeitritxirete/rcturtncuyretycrutycreu.exe",4.00374268326999
"1321","dimarsbg.com/images/prettyPhoto/light_rounded/jicmtritucirutmucr.exe",4.27275562924655
"1322","dimarsbg.com/images/social_media/vuiutcimrieiurxiexerexrexrerex/vrituiruixtuieruxtireuit.exe",3.789954575316
"1323","hujii.qplanner.cf:8181/2006/movies/html/christmas.php?online=160755&paper=124&what=109448&promos=206723&exchange=309188&edit=135400&common=216956",4.97763663590806
"1324","b.nevadaprivateoffice.com:8085/phpmyadm/modelsearch/help/after.php?before=3",4.44463819012088
"1325","theweatherspace.com",3.40582225028569
"1326","securitywebservices.com/aEubV1l8Cu.js",4.30378377091741
"1327","securitywebservices.com/an4XpPvL6p.js",4.3782401898948
"1328","securitywebservices.com/bQR3XpCbGj.js",4.30378377091741
"1329","securitywebservices.com/hD08940x9A.js",4.3782401898948
"1330","securitywebservices.com/HNXZAxrMNC.js",4.35783782497147
"1331","securitywebservices.com/JPPj4HhWXH.js",4.32418613584075
"1332","securitywebservices.com/nuLwjhUDt4.js",4.27013208178669
"1333","securitywebservices.com/pbMes3AKl2.js",4.23717854262795
"1334","securitywebservices.com/s4haYynZvs.js",4.17527329788597
"1335","securitywebservices.com/WQLzrpnA7D.js",4.41189187902552
"1336","securitywebservices.com/WrQBcRn4E3.js",4.32418613584075
"1337","thewinesteward.com/css/Document1704.exe",4.21426279550796
"1338","eternitymobiles.com/25/144.exe",4.05323591312729
"1339","e-matelco.com/25/144.exe",3.75162916738782
"1340","TRIANGLESERVICESLTD.COM/25/144.exe",4.35937791471612
"1341","hobby-hangar.net/25/144.exe",4.06026203912038
"1342","creditbootcamp.com/25/144.exe",4.02126849490377
"1343","gurde.tourstogo.us/leefoohopt/ezussoadyz/utufegheer/files/GO49776M.vbs",4.367851232
"1344","web-sensations.com/js/jquery-1.40.15.js",4.28234028350933
"1345","jstaikos.com/51i70l/chbpy.html",4.24022392894185
"1346","agsteier.com/HSBC_BANK_STORAGE-DATA/new-payment.html",4.86371327575019
"1347","broadtech.co/HSBC_BANK-STORAGE_DATA/new-payment.html",4.86371327575019
"1348","bilbaopisos.es/HSBC_BANK.STORAGE-DATA/secure.html",4.76757157872078
"1349","ajewishgift.com/HSBC_BANK_STORAGE_DATA/payment_document.html",4.92764247057246
"1350","2amsports.com/HSBC-BANK_STORAGE_DATA/new-payment-document.html",4.87953194775638
"1351","bilbaopisos.es/BANK.STORAGE-DATA/secure_payment_document.html",4.80566864111878
"1352","agsteier.com/HSBC.BANK-STORAGE.DATA/new_secure-document.html",4.81064997042823
"1353","hinsib.com/HSBC_BANK.STORAGE.DATA/secure_payment.document.html",4.82719142359773
"1354","impressoras-cartoes.com.pt/HSBC.STORAGE.DATA/new.payment.html",4.59820926354413
"1355","cacl.fr/HSBC-BANK_STORAGE_DATA/secure.payment.html",4.79856293964492
"1356","wv-law.com/HSBC-BANK-DATA/secure_payment.html",4.71364087391514
"1357","aminev.com/HSBC.BANK-STORAGE-DATA/new.payment_document.html",4.79171884636862
"1358","hydraulicpowerpack.com/HSBC-BANK.STORAGE_DATA/new_secure.html",4.95516725552474
"1359","hydraulicpowerpack.com/BANK-STORAGE-DATA/new-document.html",4.80591978808182
"1360","aminev.com/HSBC.BANK.DATA/new-secure.html",4.54024041914669
"1361","aminev.com/HSBC.STORAGE-DATA/new.payment-document.html",4.66008351181599
"1362","agsteier.com/HSBC_BANK.STORAGE-DATA/new.html",4.7887549139935
"1363","broadtech.co/HSBC_BANK_STORAGE/payment-document.html",4.79621760259006
"1364","hydraulicpowerpack.com/HSBC.BANK_STORAGE.DATA/new_payment.document.html",4.86264742957152
"1365","teprom.it/HSBC.BANK.STORAGE/document.html",4.55865230944336
"1366","broadtech.co/HSBC-BANK.STORAGE_DATA/new_secure.html",4.8192924987494
"1367","hydraulicpowerpack.com/HSBC.BANK_STORAGE/payment-document.html",4.88114268114525
"1368","bilbaopisos.es/HSBC_BANK_STORAGE_DATA/secure.payment_document.html",4.85304274840253
"1369","broadtech.co/HSBC.BANK.STORAGE.DATA/payment.document.html",4.66570887358613
"1370","wv-law.com/HSBC_BANK_STORAGE/new-payment.document.html",4.79610162233352
"1371","teprom.it/BANK.STORAGE-DATA/secure_document.html",4.63684218813101
"1372","hydraulicpowerpack.com/HSBC.BANK.STORAGE/secure_payment.document.html",4.81347740697685
"1373","bilbaopisos.es/HSBC_BANK-STORAGE.DATA/new_payment.html",4.82406041870994
"1374","bilbaopisos.es/HSBC.BANK_STORAGE/secure.payment_document.html",4.81804384607228
"1375","abcdespanol.com/HSBC.BANK_STORAGE/secure.document.html",4.72692870578704
"1376","ajewishgift.com/HSBC_BANK_DATA/payment-document.html",4.82525173728865
"1377","ajewishgift.com/HSBC_BANK-STORAGE_DATA/new_secure-document.html",4.95141975710165
"1378","hydraulicpowerpack.com/HSBC_BANK_DATA/payment_document.html",4.70833436266448
"1379","undefined.it/HSBC-BANK_DATA/secure.payment.document.html",4.61933126111152
"1380","2amsports.com/BANK-STORAGE_DATA/secure.html",4.64696766157822
"1381","teprom.it/HSBC-BANK_STORAGE-DATA/new_secure_payment.html",4.82307964565111
"1382","hydraulicpowerpack.com/BANK.STORAGE.DATA/payment-document.html",4.76428602795434
"1383","abcdespanol.com/HSBC-STORAGE-DATA/payment.document.html",4.68973971320997
"1384","ajewishgift.com/HSBC_STORAGE.DATA/secure_payment.html",4.87849498270181
"1385","2amsports.com/HSBC.STORAGE-DATA/secure.payment.html",4.67204200846848
"1386","broadtech.co/BANK-STORAGE.DATA/new_payment.html",4.74044709622039
"1387","999fitness.com/HSBC.BANK_STORAGE.DATA/new.html",4.68106440166216
"1388","agsteier.com/HSBC-STORAGE-DATA/payment.document.html",4.74832866036557
"1389","2amsports.com/HSBC-BANK_STORAGE.DATA/secure-payment-document.html",4.83184353633224
"1390","abcdespanol.com/BANK_STORAGE.DATA/new.payment.html",4.66346518960165
"1391","aminev.com/HSBC.BANK_STORAGE-DATA/secure_document.html",4.80100277986112
"1392","broadtech.co/HSBC-STORAGE_DATA/payment.document.html",4.72872192942992
"1393","cacl.fr/HSBC.BANK_STORAGE_DATA/document.html",4.69784582308441
"1394","999fitness.com/HSBC_BANK-STORAGE-DATA/new_payment.html",4.87017569640759
"1395","cacl.fr/HSBC-STORAGE_DATA/new.secure.html",4.64975810196799
"1396","wv-law.com/HSBC.BANK_STORAGE.DATA/secure_payment.html",4.86924545448156
"1397","cacl.fr/HSBC.BANK_STORAGE-DATA/payment.html",4.71103481279132
"1398","hinsib.com/HSBC.BANK_DATA/new-payment.document.html",4.68684372419717
"1399","abcdespanol.com/BANK_STORAGE_DATA/new.secure-document.html",4.74368460748808
"1400","impressoras-cartoes.com.pt/BANK_STORAGE-DATA/new.payment.html",4.66812176365053
"1401","broadtech.co/BANK_STORAGE.DATA/secure_payment_document.html",4.68553812591963
"1402","bilbaopisos.es/BANK-STORAGE.DATA/secure_payment-document.html",4.80566864111878
"1403","teprom.it/HSBC_BANK_STORAGE_DATA/secure-document.html",4.75603790731175
"1404","2amsports.com/HSBC_BANK-STORAGE_DATA/secure.html",4.76184218813101
"1405","impressoras-cartoes.com.pt/HSBC.BANK.STORAGE/payment.html",4.61562548810765
"1406","aminev.com/HSBC_BANK-STORAGE.DATA/new_payment-document.html",4.81282244802686
"1407","2amsports.com/HSBC-BANK.DATA/new_payment.html",4.64152726285211
"1408","wv-law.com/HSBC_STORAGE-DATA/new-secure.payment.html",4.78170053524076
"1409","undefined.it/BANK-STORAGE-DATA/new-payment.document.html",4.6245186549589
"1410","abcdespanol.com/HSBC_BANK-STORAGE-DATA/secure-payment.document.html",4.84013448169035
"1411","abcdespanol.com/HSBC-BANK_STORAGE.DATA/new.payment.html",4.8173678951855
"1412","cacl.fr/HSBC_BANK-STORAGE-DATA/secure_payment_document.html",4.86120809162472
"1413","hinsib.com/BANK-STORAGE.DATA/secure.document.html",4.62971673173785
"1414","abcdespanol.com/HSBC.STORAGE_DATA/new_payment_document.html",4.70833436266448
"1415","broadtech.co/HSBC_BANK.STORAGE-DATA/secure.document.html",4.74468036840891
"1416","ajewishgift.com/HSBC.BANK.STORAGE_DATA/new_secure.payment.html",4.91017927888364
"1417","wv-law.com/HSBC-BANK-STORAGE.DATA/payment_document.html",4.83109312249756
"1418","undefined.it/HSBC_BANK.STORAGE.DATA/new-secure.document.html",4.71715596252095
"1419","ajewishgift.com/HSBC-BANK-STORAGE-DATA/secure.html",4.85366068968819
"1420","2amsports.com/HSBC.BANK_STORAGE-DATA/new_secure.document.html",4.83205618988004
"1421","broadtech.co/HSBC.BANK_STORAGE_DATA/secure-document.html",4.76691452015599
"1422","mtldesigns.ca/HSBC-BANK-DATA/new-secure-document.html",4.59322299253645
"1423","ajewishgift.com/HSBC_BANK-STORAGE-DATA/secure.html",4.90875843973146
"1424","impressoras-cartoes.com.pt/HSBC_BANK-STORAGE/new_document.html",4.78863723770155
"1425","mtldesigns.ca/HSBC-BANK.STORAGE/new_secure.document.html",4.78263924374949
"1426","bilbaopisos.es/HSBC_BANK.STORAGE_DATA/secure.payment.html",4.81534615451562
"1427","wv-law.com/HSBC_BANK_DATA/secure_payment.html",4.71364087391514
"1428","cacl.fr/HSBC-BANK_DATA/secure.html",4.45482239994661
"1429","wv-law.com/HSBC.BANK_STORAGE_DATA/new_payment_document.html",4.80172037968697
"1430","hydraulicpowerpack.com/HSBC.BANK_DATA/payment-document.html",4.74223266774923
"1431","aminev.com/HSBC-BANK-STORAGE-DATA/new-secure.html",4.74216111958126
"1432","broadtech.co/HSBC.BANK.STORAGE/new-document.html",4.68872187554087
"1433","agsteier.com/HSBC.BANK.DATA/new_secure-document.html",4.61333731404531
"1434","aminev.com/HSBC-STORAGE_DATA/secure_document.html",4.72675525219017
"1435","undefined.it/HSBC_BANK-STORAGE.DATA/new_payment_document.html",4.77928109235752
"1436","agsteier.com/BANK_STORAGE-DATA/new.payment-document.html",4.78736535993682
"1437","broadtech.co/HSBC_STORAGE_DATA/payment.html",4.69347928948519
"1438","cacl.fr/HSBC_BANK_DATA/new.secure.html",4.4842551447948
"1439","ajewishgift.com/HSBC_BANK_STORAGE.DATA/secure.payment-document.html",4.98602160871747
"1440","eekro.cruisingsmallship.com/oaglotogoa/pusoathuth/okexithejo/files/",4.14851214694949
"1441","ptuph.barginginfrance.net/ytooglesyw/evymoftoph/leewhigroo/files/",4.24851819847234
"1442","emits.iptvdeals.com/pigneglogl/psoomporso/whulsynsee/files/",4.0962008389168
"1443","shovi.frost-electric-supply.com/ychoomusha/uptejawhee/eegelengic/files/",4.26351464974255
"1444","iptoo.cruisingsmallship.com/cocmeepsee/nikagnypsi/hoaboogrol/files/",4.10489381111064
"1445","uchyz.cruisingsmallship.com/vootukigli/shacmiwhoa/zipevelrid/files/",4.2992564076974
